name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,review_title,review
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,London  United Kingdom,4,Great location!,My boyfriend and I stayed for one night before we flew up to Ivalo. The hotel was in a great location  about 15mins walk from the main train station  on the river and close to a number of restaurants and bars. The rooms were a.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,London,5,Stylish comfort  perfectly situated by town and sea,I stayed for five nights recently for a combination of business and a weekend break. I have stayed in many Hilton properties over the years as a Hilton Honours member. This ranks in the top 2 or 3 Hilton properties I have visited. The building.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Georgetown  Texas,5,Excellent Hotel  near the Central District,I am a Hilton Diamond member  so please bear in mind that your mileage may vary on upgrades. The hotel sits on the water about 1 km from the center of town. It is not a new property and a few places show age  but.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Guildford  United Kingdom,5,An excellent hotel in a fantastic location.,The stay was for my Birthday and from the outset I was very impressed- Jani and his team were brilliant - being Hhonors Diamond they upgraded the room but more importantly were the little touches - a bottle of Fizz for my Birthday with a.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Los Angeles  California,5,First time in Finland,Excellent staff  good facilities  good location  nice fitness center with saunas and pool. Best breakfast spread that I have had. Would not even think of looking around for another hotel on my next 
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Tokyo  Japan,5,Great breakfast!,We stayed in January so got a very good rate w/breakfast for this hotel. The breakfast was the highlight. A large variety of high quality meats  cheeses  vegetables  smoked salmon  Finnish bread  etc. No boring pancakes or waffles  which was a nice change. Large  newly.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,London  England  United Kingdom,5,Excellent location and staff!,The hotel room is quite spacious and with all amenities. Walking into the hotel  being greeted by the charming staff and finding an art-deco architecture with a hygge feel to it after a -13 celsius felt like entering paradise. The room and beds are quite.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Kharkiv  Ukraine,5,perfect to the last detail,nice location  near the centre of city  a modern chic design  very clean  nice service  cleaning quickly and invisible  breakfast delicious  attention to everything  all details good for any types of holiday  bu
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Helsinki  Finland,5,A five star amenities near Helsinki city center,Wow. Amazing. Totally renovated ***** set 15 minutes walking from Helsinki city center. Trams and busses go by  restaurants and other services close by. Next to the sea  althougt no possibilities to swim in it:). Breakfast is superb (!). Coffees and teas brought to your.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Montevideo  Uruguay,4,Great staff at the Restaurant,I had dinner and a young blond lady was extremmelly kind . Great food and the Staff was the special plus. Our room had view to the river that was frozen . The breakfast was great to and again the staff was great helping me.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Plano  Texas,4,Great food and service. ,The rooms are quite nice but the food and service at Bro  the lobby bar  were excellent. Don't believe Hiltons website claim that you get the best deal there. Although I booked it there I am finding many bette deals including through TA no
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,,5,Brilliant business hotel,Hilton Strand Helsinki is my favourite hotel in Helsinki area. Location good  just walking distance from city centre  own car park. Rooms are well equipped  spacious and nicely decorated  great view over the strand. Bathrooms has all you need. Privacy concerned. Sufficient services for business.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Douglas  United Kingdom,5,Helsinki heaven,The hotel was delightful. The staff are very helpful  friendly and efficient. Our room on the sixth floor had a view over the water which was lovely as the water was frozen and sparkled in the sunlight and the bare trees stood out against the.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,NEWCASTLE UPON TYNE,4,Excellent place to stay in Helsinki,Convinient location  comfortable rooms  excellent restaurant  nice sauna and gym  everything you need for a short trip. Highly recommended. I would suggest to book river/sea view rooms and on the higher floor. The standard and king plus rooms do not offer bath robes. This is.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Birmingham  United Kingdom,5,Excellent hotel,Stayed here for one night in Jan 2017. Front-desk staff were very friendly and helped us organise a booking with a local restaurant. Rooms are very spacious  quiet and warm (important given the time of the year). Breakfast was excellent with a large selection of.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Aups  France,5,superb hotel,Lets start at the airport  we flew Norwegian airlines they were OK. It was a long walk thru the airport to get to exit  but the bus station was right in front  look for bus 216 to Hakaniemi  which is a large square with the.
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Portland  United States,5,Excellent Place to Stay,We have stayed at the Strand twice now. Both stays were amazing. The staff has been helpful  pleasant and very friendly. Our rooms were great. The morning breakfast each day was one of the best morning experiences that I have ever had at any hotel..
Hilton Helsinki Strand,167,4.5,695,John Stenbergin ranta 4 Helsinki 00530  Finland,60.1772,24.951494,Sydney  Australia,4,Helsinki Strand 28/12/16 - 2/01/2017,I would have rated this hotel experience excellent if it wasn't for the poor cleaning service (despite giving tip once upon meeting the cleaner on the day). Cleaning was superficial as it was obvious that the timber floors and bathroom were not cleaned at all.
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,London  UK,4,Well above average airport hotel,Have stayed here on several occasions  usually if arriving on a late night flight or waiting for an onward connection. The hotel is very conveniently located a short walk from the main terminal. Staff as you would expect are very well trained  professional and welcoming..
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,Vantaa  Finland,5,Perfect way to start your morning flight,The hotel is located next to the terminal 2. There is a 5 minutes walk to/from the terminal via a covered walkway. We had booked a standard room without breakfast but got upgraded to an executive room for 42 euros extra. Our room on the.
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,,5,Love Finland,Great country and people. Everything is modern  clean and efficient. Cant wait to go back and would definitely stay at this hotel. The quietest cleanest hotel Ive stayed at in a long time. Amazing how soundproof it is with the location right at the ai
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,singapore,4,Great location - 5 minutes walk from arrival hall,Hilton standard hotel. Friendly staff  clean and spacious room. Great location and above average breakfast with great varieties. However  I prefer my morning cup of coffee to be freshly made by me (machine operated)  not the standard ready made coffee which loses its flavour after.
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,Stockholm  Sweden,4,Large quiet rooms and close to airport,This is a large hotel located opposite the airport terminal. It is well signposted to the hotel from the terminal but part of the stretch is outdoors. It is a large anonymous conference hotel with large conference rooms in the ground floor. The design of.
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,Florida,4,Convenience,Very good  modern and convenient hotel located adjacent to Helsinki Vantaa airport terminal. We chose to stay here as way point on trip home to US after 17 days of touring the Baltic Region. Needed a day of complete rest and the Hilton was the.
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,Sharjah  UAE,4,Great for early fliers,We had an early flight so we chose this for our last night in Finland. It worked out well: it's a short walk from the hotel to the terminal  and baggage carts were available just outside the hotel. The room was comfortable and quiet. We.
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,Langley City  Canada,5,Hilton Helsinki Airport,Wonderful option for those with early departures. Walk to the terminals  esp. to T1 is a hike but mostly covered and flat (elevator/escalator available halfway to reach check-in level). Carts available at the beginning of the passage. Friendly staff  tarmac visible from 4th flo
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,Geneva  Switzerland,4,Airport hotel done right!,If you dread airport hotels  then this hotel should make you feel a little better about them. The hotel is walking distance from all the airport terminals. Which saves at least 30 minutes every time that you need to move between the airport and the.
Hilton Helsinki Airport,162,4.5,2039,Lentaejaenkuja 1 Vantaa 01530  Finland,60.316147,24.964128,Valencia  Spain,4,Really Nice Option Walking Distance from the Airport,I chose this hotel due to its location. I was able to plan ahead with some time so I got a decent rate. When I tried to stay before was last minute and prices were much higher. Breakfast had lots of high quality options. If.
